policy_id,scenario,sicr_rule,n_funded,funded_exposure,realized_return_proxy_lgd45,ecl_v2,provision_v2,weighted_pd_scenario,stage2_lifetime_share,stage3_observed_share,net_return_after_ecl_v2
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,absolute_pd_30,341,896700.0,146443.9825,386821.02503057796,386821.02503057796,0.3709006752224135,0.5777126099706745,0.05865102639296188,-240377.04253057795
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,severe,absolute_pd_30,337,892675.0,144257.125,387276.18704149796,387276.18704149796,0.3734409030686928,0.5756676557863502,0.06231454005934718,-243019.06204149796
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,severe,absolute_pd_30,343,922350.0,151054.22,387745.3413013417,387745.3413013417,0.35381171098496383,0.5481049562682215,0.052478134110787174,-236691.12130134171
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,severe,absolute_pd_30,335,879825.0,152414.13,388030.18704619916,388030.18704619916,0.4035636465286848,0.6,0.056716417910447764,-235616.05704619916
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,severe,absolute_pd_30,338,892675.0,145317.6875,388791.8934176473,388791.8934176473,0.37718511098774615,0.5798816568047337,0.0650887573964497,-243474.20591764728
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,severe,absolute_pd_30,336,881000.0,148917.685,389319.13859092153,389319.13859092153,0.4050904097935316,0.5982142857142857,0.0625,-240401.45359092153
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,absolute_pd_30,340,918825.0,150680.58,390800.6295939154,390800.6295939154,0.3548245652026287,0.5588235294117647,0.052941176470588235,-240120.04959391544
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,severe,absolute_pd_30,344,985225.0,159937.31,392416.51850671106,392416.51850671106,0.3385637411869301,0.502906976744186,0.05232558139534884,-232479.20850671106
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,absolute_pd_30,337,896325.0,147749.39,392710.0456210557,392710.0456210557,0.382060739915971,0.5875370919881305,0.05934718100890208,-244960.6556210557
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,severe,absolute_pd_30,343,1000000.0,162290.89219159796,393239.991205621,393239.991205621,0.37062436858423603,0.4868804664723032,0.05539358600583091,-230949.09901402303
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,severe,absolute_pd_30,345,1000000.0,164511.79987024603,394117.9923911951,394117.9923911951,0.37767218211751963,0.48695652173913045,0.05507246376811594,-229606.19252094906
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,severe,absolute_pd_30,347,1000000.0,171272.8239004854,394185.10996700276,394185.10996700276,0.3820987648975406,0.49855907780979825,0.04899135446685879,-222912.28606651735
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,severe,absolute_pd_30,344,947850.0,153720.41,395044.7771809375,395044.7771809375,0.3559928984918867,0.5261627906976745,0.061046511627906974,-241324.36718093752
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,severe,absolute_pd_30,338,874550.0,148147.16,395068.35509434785,395068.35509434785,0.4178922232011432,0.6153846153846154,0.06804733727810651,-246921.19509434784
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,severe,absolute_pd_30,338,903800.0,154135.67,396023.1434176473,396023.1434176473,0.3985575811690891,0.5887573964497042,0.05621301775147929,-241887.47341764727
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,severe,absolute_pd_30,344,912700.0,150157.2875,398228.2337673168,398228.2337673168,0.38472335614767506,0.5784883720930233,0.06395348837209303,-248070.9462673168
paper1_economic_champion,severe,absolute_pd_30,335,1000000.0,173329.66341584513,409034.68660501804,409034.68660501804,0.42157549956239343,0.5074626865671642,0.056716417910447764,-235705.0231891729
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,adverse,hybrid_pd_grade,331,849100.0,141304.6025,350593.69087216805,350593.69087216805,0.3128550750300145,0.9335347432024169,0.06646525679758308,-209289.08837216804
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,adverse,hybrid_pd_grade,332,842325.0,139165.3225,351069.88245466934,351069.88245466934,0.32549932623090716,0.927710843373494,0.07228915662650602,-211904.55995466933
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,adverse,hybrid_pd_grade,336,845575.0,141146.4475,355319.65583054035,355319.65583054035,0.337304901438139,0.9345238095238095,0.06547619047619048,-214173.20833054034
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,adverse,hybrid_pd_grade,336,862900.0,146033.605,357547.549752597,357547.549752597,0.31947276957709153,0.9375,0.0625,-211513.944752597
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,adverse,hybrid_pd_grade,339,878700.0,142080.2425,360419.00109450816,360419.00109450816,0.29938774356231296,0.9292035398230089,0.07079646017699115,-218338.75859450817
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,adverse,hybrid_pd_grade,337,890500.0,143335.095,361257.422187061,361257.422187061,0.287320799649031,0.9376854599406528,0.06231454005934718,-217922.327187061
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,adverse,hybrid_pd_grade,335,881300.0,147887.265,363056.6816395905,363056.6816395905,0.3082565127723889,0.9402985074626866,0.05970149253731343,-215169.41663959046
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,adverse,hybrid_pd_grade,338,889025.0,143785.81,363435.2399601425,363435.2399601425,0.2926112584004326,0.9349112426035503,0.0650887573964497,-219649.42996014253
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,adverse,hybrid_pd_grade,337,883925.0,147292.48500000002,363454.71826308506,363454.71826308506,0.3018946530013442,0.9436201780415431,0.05637982195845697,-216162.23326308504
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,adverse,hybrid_pd_grade,338,886300.0,149235.025,363912.8599269987,363912.8599269987,0.30193168379412066,0.9437869822485208,0.05621301775147929,-214677.83492699868
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,adverse,hybrid_pd_grade,335,877925.0,146043.5875,364417.333813408,364417.333813408,0.3198875465409502,0.9313432835820895,0.06865671641791045,-218373.746313408
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,adverse,hybrid_pd_grade,336,886600.0,145917.92,364764.00109450816,364764.00109450816,0.30233223424569816,0.9345238095238095,0.06547619047619048,-218846.08109450815
crpto_rt0p155_g0p45_u0p05_alpha0p01_incumbent_region_rs42,adverse,hybrid_pd_grade,339,894425.0,144367.94,364894.4276266355,364894.4276266355,0.2904966351676887,0.9351032448377581,0.06489675516224189,-220526.48762663547
crpto_rt0p155_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,adverse,hybrid_pd_grade,340,896375.0,144231.39,365007.2931121927,365007.2931121927,0.2887131516842737,0.9411764705882353,0.058823529411764705,-220775.9031121927
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,adverse,hybrid_pd_grade,337,883875.0,150149.415,365153.1937476135,365153.1937476135,0.31485100889937834,0.9406528189910979,0.05934718100890208,-215003.7787476135
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,adverse,hybrid_pd_grade,337,892675.0,144257.125,366508.2565683372,366508.2565683372,0.2982942562076357,0.9376854599406528,0.06231454005934718,-222251.1315683372
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,adverse,hybrid_pd_grade,335,879825.0,152414.13,366553.79668914527,366553.79668914527,0.32688363538860044,0.9432835820895522,0.056716417910447764,-214139.66668914526
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,adverse,hybrid_pd_grade,337,888675.0,152725.515,366945.08541152714,366945.08541152714,0.3138387969714539,0.9436201780415431,0.05637982195845697,-214219.57041152712
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,adverse,hybrid_pd_grade,338,892675.0,145317.6875,367257.1427584218,367257.1427584218,0.3028485536540453,0.9349112426035503,0.0650887573964497,-221939.45525842177
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,adverse,hybrid_pd_grade,336,881000.0,148917.685,367502.549752597,367502.549752597,0.32780488572849387,0.9375,0.0625,-218584.864752597
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,adverse,hybrid_pd_grade,341,896700.0,146443.9825,367656.4899601425,367656.4899601425,0.2976043661812587,0.9413489736070382,0.05865102639296188,-221212.50746014251
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,adverse,hybrid_pd_grade,338,874550.0,148147.16,367855.2567605939,367855.2567605939,0.33939110239306525,0.9319526627218935,0.06804733727810651,-219708.0967605939
crpto_rt0p160_g0p50_u0p10_alpha0p01_incumbent_region_rs42,adverse,hybrid_pd_grade,341,911725.0,148784.2,369699.33287248353,369699.33287248353,0.28543138521986017,0.9413489736070382,0.05865102639296188,-220915.13287248352
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,adverse,hybrid_pd_grade,337,896325.0,147749.39,370112.75109450816,370112.75109450816,0.308554347021813,0.9406528189910979,0.05934718100890208,-222363.36109450815
crpto_rt0p160_g0p50_u0p05_alpha0p01_incumbent_region_rs42,adverse,hybrid_pd_grade,338,914475.0,148277.06,370135.8742994475,370135.8742994475,0.286372503712468,0.9437869822485208,0.05621301775147929,-221858.81429944752
crpto_rt0p155_g0p45_u0p10_alpha0p01_incumbent_region_rs42,adverse,hybrid_pd_grade,342,913825.0,147740.63,370854.33287248353,370854.33287248353,0.2886613487398166,0.9385964912280702,0.06140350877192982,-223113.70287248353
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,adverse,hybrid_pd_grade,340,911150.0,149076.425,371643.6168799476,371643.6168799476,0.29141257476190713,0.9470588235294117,0.052941176470588235,-222567.1918799476
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,adverse,hybrid_pd_grade,343,922350.0,151054.22,373015.50625654584,373015.50625654584,0.281912503233246,0.9475218658892128,0.052478134110787174,-221961.28625654583
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,adverse,hybrid_pd_grade,340,918825.0,150680.58,373056.5640201169,373056.5640201169,0.28176176063356756,0.9470588235294117,0.052941176470588235,-222375.98402011688
crpto_rt0p155_g0p55_u0p05_alpha0p01_incumbent_region_rs42,adverse,hybrid_pd_grade,342,948025.0,146560.43,374096.38893411204,374096.38893411204,0.2632971669261597,0.9473684210526315,0.05263157894736842,-227535.95893411204
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,adverse,hybrid_pd_grade,338,903800.0,154135.67,374782.3076722313,374782.3076722313,0.32081333992624744,0.9437869822485208,0.05621301775147929,-220646.63767223127
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,adverse,hybrid_pd_grade,344,912700.0,150157.2875,376862.09357206925,376862.09357206925,0.30927583168026174,0.936046511627907,0.06395348837209303,-226704.80607206924
crpto_rt0p160_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,adverse,hybrid_pd_grade,340,944425.0,151529.88,377444.2514830898,377444.2514830898,0.2689131483472751,0.9470588235294117,0.052941176470588235,-225914.3714830898
crpto_rt0p155_g0p55_u0p10_alpha0p01_incumbent_region_rs42,adverse,hybrid_pd_grade,344,958125.0,149511.6425,378853.9163278577,378853.9163278577,0.26219009531098003,0.9418604651162791,0.05813953488372093,-229342.27382785772
crpto_rt0p155_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,adverse,hybrid_pd_grade,339,962200.0,147811.4875,381294.8047297566,381294.8047297566,0.2618541719770176,0.9410029498525073,0.058997050147492625,-233483.31722975662
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,adverse,hybrid_pd_grade,343,1000000.0,157485.99601203212,382465.50587287353,382465.50587287353,0.2791545709107002,0.9446064139941691,0.05539358600583091,-224979.5098608414
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,adverse,hybrid_pd_grade,344,947850.0,153720.41,383352.8009696866,383352.8009696866,0.2835140497120719,0.938953488372093,0.061046511627906974,-229632.3909696866
crpto_rt0p155_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,adverse,hybrid_pd_grade,341,961150.0,152421.4875,384533.293583598,384533.293583598,0.27272722169187813,0.9413489736070382,0.05865102639296188,-232111.806083598
crpto_rt0p155_g0p50_u0p10_alpha0p01_incumbent_region_rs42,adverse,hybrid_pd_grade,343,1000000.0,157771.10324584515,384788.0800915397,384788.0800915397,0.2833532811878263,0.9416909620991254,0.05830903790087463,-227016.97684569456
crpto_rt0p155_g0p50_u0p05_alpha0p01_incumbent_region_rs42,adverse,hybrid_pd_grade,343,966250.0,156238.1825,386890.90901239624,386890.90901239624,0.2738881628725519,0.9446064139941691,0.05539358600583091,-230652.72651239624
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,adverse,hybrid_pd_grade,343,1000000.0,162290.89219159796,393260.0492517477,393260.0492517477,0.29873125145058826,0.9446064139941691,0.05539358600583091,-230969.15706014977
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,adverse,hybrid_pd_grade,344,985225.0,159937.31,393531.4856902711,393531.4856902711,0.2679750609973433,0.9476744186046512,0.05232558139534884,-233594.17569027108
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,adverse,hybrid_pd_grade,347,1000000.0,171272.8239004854,394532.516806699,394532.516806699,0.3085891335657466,0.9510086455331412,0.04899135446685879,-223259.69290621358
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,adverse,hybrid_pd_grade,345,1000000.0,164511.79987024603,394640.21936572687,394640.21936572687,0.3047113636767321,0.9449275362318841,0.05507246376811594,-230128.41949548083
paper1_economic_champion,adverse,hybrid_pd_grade,335,1000000.0,173329.66341584513,404493.0226107955,404493.0226107955,0.34656284426606876,0.9432835820895522,0.056716417910447764,-231163.35919495038
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,baseline,hybrid_pd_grade,331,849100.0,141304.6025,240857.75675269178,240857.75675269178,0.2502840600240116,0.9335347432024169,0.06646525679758308,-99553.15425269178
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,baseline,hybrid_pd_grade,332,842325.0,139165.3225,242665.69578851084,242665.69578851084,0.2604000594987787,0.927710843373494,0.07228915662650602,-103500.37328851083
crpto_rt0p160_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,baseline,hybrid_pd_grade,337,890500.0,143335.095,245751.903613349,245751.903613349,0.2298566397192248,0.9376854599406528,0.06231454005934718,-102416.80861334899
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,baseline,hybrid_pd_grade,339,878700.0,142080.2425,246278.6188982235,246278.6188982235,0.23951108414334313,0.9292035398230089,0.07079646017699115,-104198.37639822351
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,baseline,hybrid_pd_grade,336,862900.0,146033.605,246381.37347442712,246381.37347442712,0.25557912123844,0.9375,0.0625,-100347.76847442711
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,baseline,hybrid_pd_grade,336,845575.0,141146.4475,247101.1156345355,247101.1156345355,0.2698439211505112,0.9345238095238095,0.06547619047619048,-105954.66813453549
crpto_rt0p170_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,baseline,hybrid_pd_grade,338,889025.0,143785.81,247922.13433754782,247922.13433754782,0.2340890067203461,0.9349112426035503,0.0650887573964497,-104136.32433754782
crpto_rt0p155_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,baseline,hybrid_pd_grade,340,896375.0,144231.39,248456.11458252615,248456.11458252615,0.23097052134741894,0.9411764705882353,0.058823529411764705,-104224.72458252613
crpto_rt0p155_g0p45_u0p05_alpha0p01_incumbent_region_rs42,baseline,hybrid_pd_grade,339,894425.0,144367.94,248670.2389919796,248670.2389919796,0.23239730813415094,0.9351032448377581,0.06489675516224189,-104302.2989919796
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,baseline,hybrid_pd_grade,337,883925.0,147292.48500000002,248870.8837722011,248870.8837722011,0.2415157224010754,0.9436201780415431,0.05637982195845697,-101578.3987722011
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,baseline,hybrid_pd_grade,335,881300.0,147887.265,249114.35070955014,249114.35070955014,0.2466052102179111,0.9402985074626866,0.05970149253731343,-101227.08570955013
crpto_rt0p160_g0p45_u0p10_alpha0p01_incumbent_region_rs42,baseline,hybrid_pd_grade,338,886300.0,149235.025,249114.50831585366,249114.50831585366,0.24154534703529645,0.9437869822485208,0.05621301775147929,-99879.48331585366
crpto_rt0p175_g0p55_u0p00_alpha0p01_conservative_proxy_rs42,baseline,hybrid_pd_grade,336,886600.0,145917.92,249833.6188982235,249833.6188982235,0.24186578739655848,0.9345238095238095,0.06547619047619048,-103915.69889822349
crpto_rt0p165_g0p50_u0p05_alpha0p01_incumbent_region_rs42,baseline,hybrid_pd_grade,337,892675.0,144257.125,250874.06339018434,250874.06339018434,0.23863540496610855,0.9376854599406528,0.06231454005934718,-106616.93839018434
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,baseline,hybrid_pd_grade,337,883875.0,150149.415,251285.36318025613,251285.36318025613,0.25188080711950267,0.9406528189910979,0.05934718100890208,-101135.94818025612
crpto_rt0p165_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,baseline,hybrid_pd_grade,341,896700.0,146443.9825,251375.88433754782,251375.88433754782,0.23808349294500694,0.9413489736070382,0.05865102639296188,-104931.9018375478
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,baseline,hybrid_pd_grade,335,877925.0,146043.5875,251528.20940513976,251528.20940513976,0.2559100372327602,0.9313432835820895,0.06865671641791045,-105484.62190513976
crpto_rt0p160_g0p50_u0p10_alpha0p01_incumbent_region_rs42,baseline,hybrid_pd_grade,341,911725.0,148784.2,251576.767880171,251576.767880171,0.22834510817588816,0.9413489736070382,0.05865102639296188,-102792.567880171
crpto_rt0p160_g0p45_u0p05_alpha0p01_incumbent_region_rs42,baseline,hybrid_pd_grade,338,892675.0,145317.6875,251742.24344187605,251742.24344187605,0.2422788429232363,0.9349112426035503,0.0650887573964497,-106424.55594187605
crpto_rt0p160_g0p50_u0p05_alpha0p01_incumbent_region_rs42,baseline,hybrid_pd_grade,338,914475.0,148277.06,251925.5040869111,251925.5040869111,0.22909800296997435,0.9437869822485208,0.05621301775147929,-103648.4440869111
crpto_rt0p155_g0p55_u0p05_alpha0p01_incumbent_region_rs42,baseline,hybrid_pd_grade,342,948025.0,146560.43,252189.09093869152,252189.09093869152,0.21063773354092777,0.9473684210526315,0.05263157894736842,-105628.66093869152
crpto_rt0p155_g0p45_u0p10_alpha0p01_incumbent_region_rs42,baseline,hybrid_pd_grade,342,913825.0,147740.63,252521.76788017104,252521.76788017104,0.23092907899185325,0.9385964912280702,0.06140350877192982,-104781.13788017104
crpto_rt0p165_g0p45_u0p10_alpha0p01_incumbent_region_rs42,baseline,hybrid_pd_grade,337,888675.0,152725.515,252620.23772390868,252620.23772390868,0.2510710375771631,0.9436201780415431,0.05637982195845697,-99894.72272390866
crpto_rt0p165_g0p55_u0p05_alpha0p01_incumbent_region_rs42,baseline,hybrid_pd_grade,343,922350.0,151054.22,253173.60409519364,253173.60409519364,0.22553000258659683,0.9475218658892128,0.052478134110787174,-102119.38409519364
crpto_rt0p165_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,baseline,hybrid_pd_grade,340,918825.0,150680.58,253225.22826771287,253225.22826771287,0.22540940850685406,0.9470588235294117,0.052941176470588235,-102544.64826771288
crpto_rt0p170_g0p55_u0p05_alpha0p01_incumbent_region_rs42,baseline,hybrid_pd_grade,340,911150.0,149076.425,253454.64013960207,253454.64013960207,0.23313005980952567,0.9470588235294117,0.052941176470588235,-104378.21513960208
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,baseline,hybrid_pd_grade,335,879825.0,152414.13,253709.6214692587,253709.6214692587,0.2615069083108803,0.9432835820895522,0.056716417910447764,-101295.4914692587
crpto_rt0p170_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,baseline,hybrid_pd_grade,337,896325.0,147749.39,254209.8688982235,254209.8688982235,0.24684434942420808,0.9406528189910979,0.05934718100890208,-106460.47889822349
crpto_rt0p160_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,baseline,hybrid_pd_grade,340,944425.0,151529.88,254490.66915256786,254490.66915256786,0.2151305186778201,0.9470588235294117,0.052941176470588235,-102960.78915256786
crpto_rt0p170_g0p45_u0p05_alpha0p01_incumbent_region_rs42,baseline,hybrid_pd_grade,336,881000.0,148917.685,254526.37347442712,254526.37347442712,0.2622439085827951,0.9375,0.0625,-105608.68847442712
crpto_rt0p155_g0p55_u0p10_alpha0p01_incumbent_region_rs42,baseline,hybrid_pd_grade,344,958125.0,149511.6425,255174.8588691432,255174.8588691432,0.209752076248784,0.9418604651162791,0.05813953488372093,-105663.21636914322
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,baseline,hybrid_pd_grade,338,874550.0,148147.16,256102.7362432978,256102.7362432978,0.27151288191445216,0.9319526627218935,0.06804733727810651,-107955.57624329781
crpto_rt0p155_g0p55_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,baseline,hybrid_pd_grade,339,962200.0,147811.4875,256583.53127765885,256583.53127765885,0.20948333758161408,0.9410029498525073,0.058997050147492625,-108772.04377765887
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,baseline,hybrid_pd_grade,338,903800.0,154135.67,258841.30593091503,258841.30593091503,0.256650671940998,0.9437869822485208,0.05621301775147929,-104705.63593091501
crpto_rt0p170_g0p50_u0p10_alpha0p01_incumbent_region_rs42,baseline,hybrid_pd_grade,344,912700.0,150157.2875,259138.37033808167,259138.37033808167,0.2474206653442093,0.936046511627907,0.06395348837209303,-108981.08283808167
crpto_rt0p155_g0p50_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,baseline,hybrid_pd_grade,341,961150.0,152421.4875,259679.76943653688,259679.76943653688,0.21818230187449275,0.9413489736070382,0.05865102639296188,-107258.28193653689
crpto_rt0p165_g0p55_u0p10_alpha0p01_incumbent_region_rs42,baseline,hybrid_pd_grade,344,947850.0,153720.41,260443.8333619767,260443.8333619767,0.2268112397696575,0.938953488372093,0.061046511627906974,-106723.42336197669
crpto_rt0p155_g0p50_u0p05_alpha0p01_incumbent_region_rs42,baseline,hybrid_pd_grade,343,966250.0,156238.1825,261652.685899023,261652.685899023,0.21911053029804156,0.9446064139941691,0.05539358600583091,-105414.503399023
crpto_rt0p160_g0p55_u0p05_alpha0p01_incumbent_region_rs42,baseline,hybrid_pd_grade,343,1000000.0,157485.99601203212,262633.1601027457,262633.1601027457,0.2233236567285602,0.9446064139941691,0.05539358600583091,-105147.16409071357
crpto_rt0p155_g0p50_u0p10_alpha0p01_incumbent_region_rs42,baseline,hybrid_pd_grade,343,1000000.0,157771.10324584515,264591.8858827888,264591.8858827888,0.2266826249502611,0.9416909620991254,0.05830903790087463,-106820.78263694365
crpto_rt0p160_g0p55_u0p10_alpha0p01_incumbent_region_rs42,baseline,hybrid_pd_grade,344,985225.0,159937.31,265231.9951790865,265231.9951790865,0.21438004879787464,0.9476744186046512,0.05232558139534884,-105294.68517908652
crpto_rt0p170_g0p55_u0p10_alpha0p01_incumbent_region_rs42,baseline,hybrid_pd_grade,343,1000000.0,162290.89219159796,271738.55352933944,271738.55352933944,0.2389850011604707,0.9446064139941691,0.05539358600583091,-109447.66133774148
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,baseline,hybrid_pd_grade,347,1000000.0,171272.8239004854,272644.7342206181,272644.7342206181,0.24687130685259728,0.9510086455331412,0.04899135446685879,-101371.91032013268
crpto_rt0p165_g0p50_u0p10_alpha0p01_incumbent_region_rs42,baseline,hybrid_pd_grade,345,1000000.0,164511.79987024603,273330.9617666576,273330.9617666576,0.24376909094138569,0.9449275362318841,0.05507246376811594,-108819.16189641156
paper1_economic_champion,baseline,hybrid_pd_grade,335,1000000.0,173329.66341584513,284148.3177544398,284148.3177544398,0.2772502754128551,0.9432835820895522,0.056716417910447764,-110818.65433859464
crpto_rt0p170_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,hybrid_pd_grade,332,842325.0,139165.3225,497691.95892658416,497691.95892658416,0.4004364576780341,0.927710843373494,0.07228915662650602,-358526.63642658415
crpto_rt0p165_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,hybrid_pd_grade,331,849100.0,141304.6025,499997.36093269126,499997.36093269126,0.38588388525587153,0.9335347432024169,0.06646525679758308,-358692.7584326912
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,severe,hybrid_pd_grade,336,845575.0,141146.4475,500880.9449765883,500880.9449765883,0.4153042634771818,0.9345238095238095,0.06547619047619048,-359734.4974765883
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,severe,hybrid_pd_grade,336,862900.0,146033.605,508551.0529118129,508551.0529118129,0.393124720042949,0.9375,0.0625,-362517.4479118129
crpto_rt0p160_g0p45_u0p00_alpha0p01_forced_incumbent_neighbors_rs42,severe,hybrid_pd_grade,339,878700.0,142080.2425,516551.83560842485,516551.83560842485,0.37004465577865037,0.9292035398230089,0.07079646017699115,-374471.59310842486
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,severe,hybrid_pd_grade,335,877925.0,146043.5875,517628.21261834877,517628.21261834877,0.39690539125347896,0.9313432835820895,0.06865671641791045,-371584.62511834875
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,severe,hybrid_pd_grade,338,874550.0,148147.16,518128.70242209185,518128.70242209185,0.4178922232011432,0.9319526627218935,0.06804733727810651,-369981.5424220918
crpto_rt0p170_g0p50_u0p05_alpha0p01_incumbent_region_rs42,severe,hybrid_pd_grade,335,881300.0,147887.265,518424.2557522324,518424.2557522324,0.3833403757020643,0.9402985074626866,0.05970149253731343,-370536.9907522324
crpto_rt0p170_g0p45_u0p10_alpha0p01_incumbent_region_rs42,severe,hybrid_pd_grade,335,879825.0,152414.13,519276.6982776459,519276.6982776459,0.4035636465286848,0.9432835820895522,0.056716417910447764,-366862.5682776459
crpto_rt0p175_g0p55_u0p05_alpha0p01_conservative_proxy_rs42,severe,hybrid_pd_grade,337,883925.0,147292.48500000002,519948.08560842485,519948.08560842485,0.3766262018162953,0.9436201780415431,0.05637982195845697,-372655.60060842487
crpto_rt0p165_g0p45_u0p05_alpha0p01_incumbent_region_rs42,severe,hybrid_pd_grade,337,883875.0,150149.415,520098.0057522324,520098.0057522324,0.39005009150779496,0.9406528189910979,0.05934718100890208,-369948.59075223235
